filename,subfolder,processor_order,bitcrush_bit_depth,bitcrush_original_sr,bitcrush_processing_date,Resampling_target_rate,Resampling_processing_time,filters_filter_type,filters_low_cutoff,filters_high_cutoff,filters_order,filters_processing_date,only_codec_codec,only_codec_opus_bitrate,only_codec_mp3_bitrate,only_codec_aac_bitrate,only_codec_gsm_bitrate,only_codec_bitrate,only_codec_highpass_filter,error
ex01_default_00090.wav,bitcrush,,13,48000,2026-09-09 06:05:07,,,,,,,,,,,,,,,
ex01_default_00278.wav,bitcrush,,10,48000,2026-09-09 06:05:07,,,,,,,,,,,,,,,
ex01_default_emphasis_00140.wav,bitcrush,,10,48000,2026-09-09 06:05:07,,,,,,,,,,,,,,,
ex01_default_00028.wav,bitcrush,,14,48000,2026-09-09 06:05:07,,,,,,,,,,,,,,,
ex01_default_00216.wav,bitcrush,,14,48000,2026-09-09 06:05:07,,,,,,,,,,,,,,,
ex01_default_emphasis_00129.wav,bitcrush,,11,48000,2026-09-09 06:05:07,,,,,,,,,,,,,,,
ex01_default_emphasis_00191.wav,bitcrush,,10,48000,2026-09-09 06:05:07,,,,,,,,,,,,,,,
ex01_default_emphasis_00142.wav,bitcrush,,14,48000,2026-09-09 06:05:07,,,,,,,,,,,,,,,
ex01_default_emphasis_00153.wav,bitcrush,,13,48000,2026-09-09 06:05:07,,,,,,,,,,,,,,,
ex02_default_00004.wav,bitcrush,,11,48000,2026-09-09 06:05:07,,,,,,,,,,,,,,,
ex01_default_emphasis_00073.wav,bitcrush,,11,48000,2026-09-09 06:05:07,,,,,,,,,,,,,,,
ex01_default_00190.wav,bitcrush,,11,48000,2026-09-09 06:05:07,,,,,,,,,,,,,,,
ex01_default_emphasis_00067.wav,bitcrush,,13,48000,2026-09-09 06:05:07,,,,,,,,,,,,,,,
ex01_default_emphasis_00100.wav,bitcrush,,12,48000,2026-09-09 06:05:07,,,,,,,,,,,,,,,
ex01_default_00147.wav,bitcrush,,11,48000,2026-09-09 06:05:07,,,,,,,,,,,,,,,
ex01_default_00120.wav,bitcrush,,13,48000,2026-09-09 06:05:07,,,,,,,,,,,,,,,
ex01_default_00165.wav,bitcrush,,14,48000,2026-09-09 06:05:07,,,,,,,,,,,,,,,
ex01_default_emphasis_00108.wav,bitcrush,,12,48000,2026-09-09 06:05:07,,,,,,,,,,,,,,,
ex01_default_emphasis_00045.wav,bitcrush,,11,48000,2026-09-09 06:05:07,,,,,,,,,,,,,,,
ex01_default_emphasis_00161.wav,bitcrush,,12,48000,2026-09-09 06:05:07,,,,,,,,,,,,,,,
ex01_default_00184.wav,bitcrush,,11,48000,2026-09-09 06:05:07,,,,,,,,,,,,,,,
ex01_default_emphasis_00170.wav,bitcrush,,14,48000,2026-09-09 06:05:07,,,,,,,,,,,,,,,
ex01_default_00210.wav,All_combo,bitcrush→filters→only_codec,11,48000,2026-09-09 06:05:07,,,bandpass_cheby2,100,5422,5,2026-09-09 06:05:07,ALAW,,,,,64k,"{'cutoff_freq': 20, 'order': 2}",
ex01_default_00105.wav,All_combo,only_codec→filters→bitcrush,13,48000,2026-09-09 06:05:09,,,bandpass_ellip,100,11048,5,2026-09-09 06:05:09,ALAW,,,,,64k,"{'cutoff_freq': 20, 'order': 2}",
ex01_default_emphasis_00087.wav,All_combo,only_codec→bitcrush→filters,10,48000,2026-09-09 06:05:09,,,bandpass_butter,100,5448,5,2026-09-09 06:05:09,MP3,,32k,,,,,
ex01_default_00260.wav,All_combo,filters→only_codec→bitcrush,11,48000,2026-09-09 06:05:10,,,bandpass_ellip,100,12653,5,2026-09-09 06:05:09,GSM,,,,13k,,,
ex01_default_00261.wav,All_combo,filters→only_codec→bitcrush,10,48000,2026-09-09 06:05:11,,,lowpass_bessel,,13863,8,2026-09-09 06:05:10,MULAW,,,,,64k,,
ex01_default_00227.wav,All_combo,bitcrush→filters→only_codec,13,48000,2026-09-09 06:05:11,,,bandpass_butter,100,12466,5,2026-09-09 06:05:11,OPUS,8k,,,,,,
ex01_default_emphasis_00131.wav,All_combo,bitcrush→only_codec→filters,10,48000,2026-09-09 06:05:12,,,bandpass_cheby2,100,15714,5,2026-09-09 06:05:12,GSM,,,,13k,,,
ex01_default_emphasis_00118.wav,All_combo,filters→bitcrush→only_codec,14,48000,2026-09-09 06:05:12,,,lowpass_butter,,10997,8,2026-09-09 06:05:12,OPUS,32k,,,,,,
ex01_default_00259.wav,All_combo,only_codec→filters→bitcrush,13,48000,2026-09-09 06:05:14,,,bandpass_ellip,100,6349,5,2026-09-09 06:05:13,OPUS,8k,,,,,,
ex01_default_essentials_00030.wav,All_combo,filters→bitcrush→only_codec,12,48000,2026-09-09 06:05:14,,,bandpass_bessel,100,15742,5,2026-09-09 06:05:14,AAC,,,32k,,,,
ex02_default_00002.wav,All_combo,bitcrush→filters→only_codec,10,48000,2026-09-09 06:05:14,,,bandpass_ellip,100,14002,5,2026-09-09 06:05:14,GSM,,,,13.2k,,,
ex01_default_00109.wav,All_combo,filters→only_codec→bitcrush,12,48000,2026-09-09 06:05:15,,,lowpass_butter,,5902,8,2026-09-09 06:05:15,GSM,,,,13k,,,
ex01_default_00126.wav,All_combo,filters→only_codec→bitcrush,10,48000,2026-09-09 06:05:16,,,lowpass_butter,,6645,8,2026-09-09 06:05:15,OPUS,64k,,,,,,
ex01_default_emphasis_00157.wav,All_combo,filters→only_codec→bitcrush,11,48000,2026-09-09 06:05:17,,,lowpass_cheby1,,15614,8,2026-09-09 06:05:16,OPUS,32k,,,,,,
ex01_default_00155.wav,All_combo,bitcrush→only_codec→filters,12,48000,2026-09-09 06:05:17,,,lowpass_cheby1,,9792,8,2026-09-09 06:05:17,MP3,,24k,,,,,
ex01_default_00202.wav,All_combo,only_codec→filters→bitcrush,13,48000,2026-09-09 06:05:19,,,bandpass_cheby2,100,14147,5,2026-09-09 06:05:18,MP3,,64k,,,,,
ex01_default_emphasis_00192.wav,All_combo,filters→bitcrush→only_codec,13,48000,2026-09-09 06:05:19,,,bandpass_bessel,100,5153,5,2026-09-09 06:05:19,ALAW,,,,,64k,"{'cutoff_freq': 20, 'order': 2}",
ex01_default_emphasis_00135.wav,All_combo,only_codec→filters→bitcrush,13,48000,2026-09-09 06:05:20,,,bandpass_butter,100,6692,5,2026-09-09 06:05:20,MP3,,40k,,,,,
ex01_default_emphasis_00106.wav,All_combo,bitcrush→filters→only_codec,14,48000,2026-09-09 06:05:20,,,bandpass_bessel,100,14340,5,2026-09-09 06:05:20,AAC,,,48k,,,,
ex01_default_essentials_00026.wav,All_combo,only_codec→filters→bitcrush,12,48000,2026-09-09 06:05:21,,,bandpass_ellip,100,10868,5,2026-09-09 06:05:21,OPUS,24k,,,,,,
ex01_default_00356.wav,All_combo,bitcrush→filters→only_codec,12,48000,2026-09-09 06:05:21,,,lowpass_butter,,12056,8,2026-09-09 06:05:21,GSM,,,,13k,,,
ex01_default_00040.wav,All_combo,only_codec→bitcrush→filters,11,48000,2026-09-09 06:05:23,,,bandpass_butter,100,8891,5,2026-09-09 06:05:23,AAC,,,8k,,,,
ex01_default_00133.wav,All_combo,bitcrush→only_codec→filters,11,48000,2026-09-09 06:05:23,,,bandpass_cheby1,100,9625,5,2026-09-09 06:05:24,MP3,,32k,,,,,
ex01_default_00325.wav,All_combo,only_codec→filters→bitcrush,12,48000,2026-09-09 06:05:25,,,lowpass_ellip,,11103,8,2026-09-09 06:05:24,MP3,,40k,,,,,
ex01_default_00247.wav,All_combo,filters→only_codec→bitcrush,12,48000,2026-09-09 06:05:25,,,bandpass_butter,100,11500,5,2026-09-09 06:05:25,GSM,,,,13.2k,,,
ex01_default_emphasis_00028.wav,All_combo,only_codec→filters→bitcrush,10,48000,2026-09-09 06:05:26,,,bandpass_butter,100,7082,5,2026-09-09 06:05:26,ALAW,,,,,64k,"{'cutoff_freq': 20, 'order': 2}",
ex01_default_00083.wav,All_combo,bitcrush→filters→only_codec,14,48000,2026-09-09 06:05:26,,,lowpass_cheby1,,5171,8,2026-09-09 06:05:26,AAC,,,32k,,,,
ex01_default_emphasis_00198.wav,All_combo,bitcrush→filters→only_codec,11,48000,2026-09-09 06:05:27,,,lowpass_butter,,7167,8,2026-09-09 06:05:27,OPUS,5k,,,,,,
ex01_default_00137.wav,All_combo,filters→bitcrush→only_codec,12,48000,2026-09-09 06:05:28,,,bandpass_ellip,100,5654,5,2026-09-09 06:05:28,ALAW,,,,,64k,"{'cutoff_freq': 20, 'order': 2}",
ex01_default_emphasis_00137.wav,All_combo,only_codec→bitcrush→filters,11,48000,2026-09-09 06:05:29,,,lowpass_cheby1,,4948,8,2026-09-09 06:05:29,OPUS,64k,,,,,,
ex01_default_emphasis_00090.wav,All_combo,filters→only_codec→bitcrush,10,48000,2026-09-09 06:05:30,,,bandpass_bessel,100,11480,5,2026-09-09 06:05:29,MP3,,16k,,,,,
ex01_default_00282.wav,All_combo,bitcrush→filters→only_codec,10,48000,2026-09-09 06:05:30,,,bandpass_ellip,100,8824,5,2026-09-09 06:05:30,AAC,,,24k,,,,
ex01_default_emphasis_00030.wav,All_combo,filters→bitcrush→only_codec,11,48000,2026-09-09 06:05:31,,,lowpass_ellip,,10544,8,2026-09-09 06:05:31,MULAW,,,,,64k,,
ex01_default_00094.wav,All_combo,bitcrush→only_codec→filters,14,48000,2026-09-09 06:05:31,,,lowpass_cheby1,,13502,8,2026-09-09 06:05:32,AAC,,,64k,,,,
ex01_default_00108.wav,All_combo,filters→only_codec→bitcrush,13,48000,2026-09-09 06:05:33,,,lowpass_cheby1,,14505,8,2026-09-09 06:05:32,ALAW,,,,,64k,"{'cutoff_freq': 20, 'order': 2}",
ex01_default_00232.wav,All_combo,filters→only_codec→bitcrush,12,48000,2026-09-09 06:05:34,,,lowpass_ellip,,15539,8,2026-09-09 06:05:33,AAC,,,48k,,,,
ex01_default_emphasis_00011.wav,All_combo,bitcrush→only_codec→filters,13,48000,2026-09-09 06:05:34,,,bandpass_bessel,100,8956,5,2026-09-09 06:05:34,MULAW,,,,,64k,,
ex01_default_00347.wav,All_combo,bitcrush→only_codec→filters,13,48000,2026-09-09 06:05:34,,,bandpass_bessel,100,9785,5,2026-09-09 06:05:35,MP3,,40k,,,,,
ex01_default_00122.wav,All_combo,filters→only_codec→bitcrush,11,48000,2026-09-09 06:05:35,,,bandpass_ellip,100,6289,5,2026-09-09 06:05:35,OPUS,8k,,,,,,
ex01_default_00123.wav,All_combo,bitcrush→filters→only_codec,12,48000,2026-09-09 06:05:35,,,bandpass_bessel,100,15728,5,2026-09-09 06:05:35,OPUS,32k,,,,,,
ex01_default_00326.wav,All_combo,bitcrush→filters→only_codec,12,48000,2026-09-09 06:05:36,,,bandpass_ellip,100,8119,5,2026-09-09 06:05:36,AAC,,,24k,,,,
ex01_default_emphasis_00076.wav,All_combo,only_codec→bitcrush→filters,14,48000,2026-09-09 06:05:37,,,lowpass_butter,,13073,8,2026-09-09 06:05:37,AAC,,,24k,,,,
ex01_default_emphasis_00077.wav,All_combo,bitcrush→filters→only_codec,11,48000,2026-09-09 06:05:37,,,bandpass_butter,100,15925,5,2026-09-09 06:05:37,OPUS,5k,,,,,,
ex01_default_00153.wav,All_combo,bitcrush→only_codec→filters,11,48000,2026-09-09 06:05:38,,,bandpass_cheby2,100,14124,5,2026-09-09 06:05:39,GSM,,,,13k,,,
ex01_default_00015.wav,All_combo,bitcrush→filters→only_codec,13,48000,2026-09-09 06:05:39,,,lowpass_bessel,,11756,8,2026-09-09 06:05:39,ALAW,,,,,64k,"{'cutoff_freq': 20, 'order': 2}",
ex01_default_emphasis_00119.wav,All_combo,filters→only_codec→bitcrush,13,48000,2026-09-09 06:05:40,,,lowpass_butter,,12375,8,2026-09-09 06:05:40,ALAW,,,,,64k,"{'cutoff_freq': 20, 'order': 2}",
ex01_default_00034.wav,All_combo,filters→only_codec→bitcrush,11,48000,2026-09-09 06:05:41,,,lowpass_cheby1,,11995,8,2026-09-09 06:05:40,MULAW,,,,,64k,,
ex01_default_00196.wav,All_combo,bitcrush→filters→only_codec,14,48000,2026-09-09 06:05:41,,,lowpass_bessel,,8496,8,2026-09-09 06:05:41,OPUS,24k,,,,,,
ex01_default_emphasis_00091.wav,All_combo,only_codec→filters→bitcrush,12,48000,2026-09-09 06:05:42,,,lowpass_ellip,,12052,8,2026-09-09 06:05:42,GSM,,,,13k,,,
ex01_default_emphasis_00004.wav,All_combo,filters→bitcrush→only_codec,11,48000,2026-09-09 06:05:42,,,bandpass_cheby2,100,10409,5,2026-09-09 06:05:42,MP3,,64k,,,,,
ex01_default_00266.wav,All_combo,filters→bitcrush→only_codec,11,48000,2026-09-09 06:05:43,,,lowpass_cheby1,,4468,8,2026-09-09 06:05:43,GSM,,,,13.2k,,,
ex01_default_00026.wav,All_combo,filters→bitcrush→only_codec,13,48000,2026-09-09 06:05:44,,,bandpass_bessel,100,11949,5,2026-09-09 06:05:44,AAC,,,12k,,,,
ex01_default_00143.wav,All_combo,only_codec→bitcrush→filters,12,48000,2026-09-09 06:05:45,,,bandpass_cheby1,100,11775,5,2026-09-09 06:05:45,ALAW,,,,,64k,"{'cutoff_freq': 20, 'order': 2}",
ex01_default_emphasis_00167.wav,All_combo,filters→only_codec→bitcrush,14,48000,2026-09-09 06:05:46,,,bandpass_cheby2,100,13138,5,2026-09-09 06:05:45,GSM,,,,13.2k,,,
ex01_default_00174.wav,All_combo,bitcrush→filters→only_codec,10,48000,2026-09-09 06:05:46,,,bandpass_bessel,100,5242,5,2026-09-09 06:05:46,MP3,,8k,,,,,
ex01_default_emphasis_00138.wav,All_combo,filters→bitcrush→only_codec,13,48000,2026-09-09 06:05:47,,,lowpass_bessel,,15950,8,2026-09-09 06:05:47,OPUS,5k,,,,,,
ex01_default_00037.wav,All_combo,filters→only_codec→bitcrush,13,48000,2026-09-09 06:05:48,,,bandpass_cheby2,100,14887,5,2026-09-09 06:05:47,MP3,,16k,,,,,
ex01_default_00051.wav,All_combo,filters→bitcrush→only_codec,10,48000,2026-09-09 06:05:48,,,lowpass_butter,,4037,8,2026-09-09 06:05:48,MULAW,,,,,64k,,
ex01_default_emphasis_00042.wav,All_combo,filters→only_codec→bitcrush,12,48000,2026-09-09 06:05:49,,,bandpass_butter,100,11142,5,2026-09-09 06:05:48,MULAW,,,,,64k,,
ex01_default_00134.wav,All_combo,bitcrush→filters→only_codec,12,48000,2026-09-09 06:05:49,,,bandpass_bessel,100,15252,5,2026-09-09 06:05:49,MP3,,64k,,,,,
ex01_default_00320.wav,All_combo,filters→only_codec→bitcrush,13,48000,2026-09-09 06:05:50,,,lowpass_butter,,8513,8,2026-09-09 06:05:50,OPUS,8k,,,,,,
ex01_default_00222.wav,All_combo,only_codec→filters→bitcrush,10,48000,2026-09-09 06:05:51,,,lowpass_ellip,,13763,8,2026-09-09 06:05:51,GSM,,,,13.2k,,,
ex01_default_emphasis_00038.wav,All_combo,filters→only_codec→bitcrush,12,48000,2026-09-09 06:05:51,,,bandpass_butter,100,6190,5,2026-09-09 06:05:51,GSM,,,,13k,,,
ex01_default_emphasis_00110.wav,All_combo,filters→only_codec→bitcrush,13,48000,2026-09-09 06:05:52,,,lowpass_bessel,,10315,8,2026-09-09 06:05:51,AAC,,,64k,,,,
ex01_default_00312.wav,All_combo,only_codec→bitcrush→filters,10,48000,2026-09-09 06:05:53,,,bandpass_ellip,100,14173,5,2026-09-09 06:05:53,AAC,,,12k,,,,
ex01_default_emphasis_00021.wav,All_combo,only_codec→filters→bitcrush,13,48000,2026-09-09 06:05:53,,,bandpass_bessel,100,5990,5,2026-09-09 06:05:53,MULAW,,,,,64k,,
ex01_default_00199.wav,All_combo,bitcrush→filters→only_codec,10,48000,2026-09-09 06:05:53,,,lowpass_butter,,8880,8,2026-09-09 06:05:53,AAC,,,40k,,,,
ex01_default_emphasis_00017.wav,All_combo,filters→only_codec→bitcrush,10,48000,2026-09-09 06:05:55,,,bandpass_butter,100,5117,5,2026-09-09 06:05:54,AAC,,,56k,,,,
ex01_default_essentials_00037.wav,All_combo,bitcrush→filters→only_codec,11,48000,2026-09-09 06:05:55,,,lowpass_cheby1,,11705,8,2026-09-09 06:05:55,ALAW,,,,,64k,"{'cutoff_freq': 20, 'order': 2}",
ex01_default_emphasis_00145.wav,All_combo,filters→bitcrush→only_codec,10,48000,2026-09-09 06:05:56,,,bandpass_butter,100,13645,5,2026-09-09 06:05:56,ALAW,,,,,64k,"{'cutoff_freq': 20, 'order': 2}",
ex01_default_00362.wav,All_combo,filters→only_codec→bitcrush,12,48000,2026-09-09 06:05:57,,,lowpass_bessel,,8128,8,2026-09-09 06:05:57,AAC,,,40k,,,,
ex01_default_00113.wav,All_combo,filters→only_codec→bitcrush,11,48000,2026-09-09 06:05:58,,,bandpass_cheby1,100,11962,5,2026-09-09 06:05:57,OPUS,5k,,,,,,
ex01_default_emphasis_00066.wav,All_combo,only_codec→bitcrush→filters,14,48000,2026-09-09 06:05:58,,,bandpass_butter,100,6053,5,2026-09-09 06:05:58,AAC,,,48k,,,,
ex01_default_emphasis_00172.wav,All_combo,filters→only_codec→bitcrush,12,48000,2026-09-09 06:06:00,,,bandpass_ellip,100,15568,5,2026-09-09 06:05:59,GSM,,,,13.2k,,,
ex01_default_emphasis_00123.wav,All_combo,only_codec→filters→bitcrush,10,48000,2026-09-09 06:06:00,,,bandpass_cheby2,100,8421,5,2026-09-09 06:06:00,ALAW,,,,,64k,"{'cutoff_freq': 20, 'order': 2}",
ex01_default_00284.wav,All_combo,only_codec→filters→bitcrush,12,48000,2026-09-09 06:06:01,,,bandpass_butter,100,5710,5,2026-09-09 06:06:01,OPUS,5k,,,,,,
ex01_default_00117.wav,All_combo,bitcrush→filters→only_codec,14,48000,2026-09-09 06:06:01,,,bandpass_cheby2,100,7327,5,2026-09-09 06:06:01,ALAW,,,,,64k,"{'cutoff_freq': 20, 'order': 2}",
ex01_default_00069.wav,All_combo,bitcrush→filters→only_codec,11,48000,2026-09-09 06:06:02,,,lowpass_cheby1,,5964,8,2026-09-09 06:06:02,OPUS,32k,,,,,,
ex01_default_emphasis_00046.wav,All_combo,bitcrush→filters→only_codec,14,48000,2026-09-09 06:06:03,,,lowpass_bessel,,9378,8,2026-09-09 06:06:03,MP3,,24k,,,,,
ex01_default_essentials_00038.wav,All_combo,bitcrush→only_codec→filters,12,48000,2026-09-09 06:06:04,,,bandpass_bessel,100,7777,5,2026-09-09 06:06:04,MULAW,,,,,64k,,
ex01_default_emphasis_00114.wav,All_combo,filters→bitcrush→only_codec,13,48000,2026-09-09 06:06:04,,,lowpass_butter,,15145,8,2026-09-09 06:06:04,AAC,,,48k,,,,
ex01_default_emphasis_00117.wav,All_combo,filters→bitcrush→only_codec,13,48000,2026-09-09 06:06:05,,,bandpass_cheby1,100,14844,5,2026-09-09 06:06:05,GSM,,,,13k,,,
ex01_default_00239.wav,All_combo,only_codec→filters→bitcrush,13,48000,2026-09-09 06:06:06,,,bandpass_cheby2,100,7971,5,2026-09-09 06:06:06,MP3,,40k,,,,,
ex01_default_00076.wav,All_combo,filters→only_codec→bitcrush,12,48000,2026-09-09 06:06:07,,,lowpass_ellip,,15978,8,2026-09-09 06:06:06,OPUS,8k,,,,,,
ex01_default_emphasis_00133.wav,All_combo,only_codec→filters→bitcrush,11,48000,2026-09-09 06:06:08,,,bandpass_butter,100,5124,5,2026-09-09 06:06:08,OPUS,32k,,,,,,
ex01_default_00127.wav,All_combo,only_codec→filters→bitcrush,14,48000,2026-09-09 06:06:08,,,lowpass_ellip,,8492,8,2026-09-09 06:06:08,ALAW,,,,,64k,"{'cutoff_freq': 20, 'order': 2}",
ex01_default_00314.wav,All_combo,only_codec→filters→bitcrush,10,48000,2026-09-09 06:06:09,,,bandpass_cheby1,100,5606,5,2026-09-09 06:06:09,GSM,,,,13.2k,,,
ex01_default_emphasis_00060.wav,All_combo,only_codec→filters→bitcrush,10,48000,2026-09-09 06:06:10,,,bandpass_butter,100,15416,5,2026-09-09 06:06:09,MP3,,64k,,,,,
ex01_default_00007.wav,All_combo,only_codec→filters→bitcrush,10,48000,2026-09-09 06:06:11,,,lowpass_ellip,,14142,8,2026-09-09 06:06:10,MULAW,,,,,64k,,
ex01_default_emphasis_00088.wav,All_combo,filters→only_codec→bitcrush,13,48000,2026-09-09 06:06:12,,,lowpass_ellip,,13974,8,2026-09-09 06:06:11,MP3,,64k,,,,,
ex01_default_00052.wav,All_combo,bitcrush→filters→only_codec,12,48000,2026-09-09 06:06:12,,,bandpass_butter,100,11353,5,2026-09-09 06:06:12,AAC,,,40k,,,,
ex01_default_emphasis_00127.wav,All_combo,only_codec→filters→bitcrush,11,48000,2026-09-09 06:06:13,,,bandpass_ellip,100,13001,5,2026-09-09 06:06:13,AAC,,,56k,,,,
ex01_default_emphasis_00121.wav,All_combo,only_codec→filters→bitcrush,12,48000,2026-09-09 06:06:14,,,lowpass_cheby1,,4617,8,2026-09-09 06:06:14,MP3,,48k,,,,,
ex01_default_00043.wav,All_combo,bitcrush→only_codec→filters,13,48000,2026-09-09 06:06:14,,,bandpass_cheby2,100,5420,5,2026-09-09 06:06:15,ALAW,,,,,64k,"{'cutoff_freq': 20, 'order': 2}",
ex01_default_emphasis_00101.wav,All_combo,bitcrush→only_codec→filters,13,48000,2026-09-09 06:06:15,,,lowpass_cheby1,,4166,8,2026-09-09 06:06:15,ALAW,,,,,64k,"{'cutoff_freq': 20, 'order': 2}",
ex01_default_emphasis_00148.wav,All_combo,only_codec→bitcrush→filters,11,48000,2026-09-09 06:06:16,,,lowpass_cheby1,,14319,8,2026-09-09 06:06:16,ALAW,,,,,64k,"{'cutoff_freq': 20, 'order': 2}",
ex01_default_00142.wav,All_combo,bitcrush→only_codec→filters,11,48000,2026-09-09 06:06:16,,,lowpass_cheby1,,4197,8,2026-09-09 06:06:16,ALAW,,,,,64k,"{'cutoff_freq': 20, 'order': 2}",
ex01_default_00072.wav,All_combo,filters→only_codec→bitcrush,13,48000,2026-09-09 06:06:17,,,bandpass_cheby1,100,14059,5,2026-09-09 06:06:16,AAC,,,40k,,,,
ex01_default_00341.wav,All_combo,only_codec→bitcrush→filters,10,48000,2026-09-09 06:06:17,,,bandpass_ellip,100,9246,5,2026-09-09 06:06:17,AAC,,,64k,,,,
ex01_default_emphasis_00063.wav,All_combo,bitcrush→only_codec→filters,10,48000,2026-09-09 06:06:18,,,lowpass_bessel,,8817,8,2026-09-09 06:06:18,MULAW,,,,,64k,,
ex01_default_emphasis_00171.wav,All_combo,only_codec→bitcrush→filters,11,48000,2026-09-09 06:06:18,,,lowpass_ellip,,4380,8,2026-09-09 06:06:18,ALAW,,,,,64k,"{'cutoff_freq': 20, 'order': 2}",
ex01_default_00358.wav,All_combo,only_codec→filters→bitcrush,11,48000,2026-09-09 06:06:19,,,bandpass_ellip,100,8390,5,2026-09-09 06:06:19,GSM,,,,13k,,,
ex01_default_00363.wav,All_combo,filters→only_codec→bitcrush,14,48000,2026-09-09 06:06:20,,,lowpass_ellip,,6413,8,2026-09-09 06:06:19,ALAW,,,,,64k,"{'cutoff_freq': 20, 'order': 2}",
ex01_default_emphasis_00080.wav,All_combo,bitcrush→filters→only_codec,11,48000,2026-09-09 06:06:20,,,lowpass_bessel,,15416,8,2026-09-09 06:06:20,ALAW,,,,,64k,"{'cutoff_freq': 20, 'order': 2}",
ex01_default_emphasis_00022.wav,All_combo,filters→bitcrush→only_codec,12,48000,2026-09-09 06:06:21,,,lowpass_butter,,13436,8,2026-09-09 06:06:20,GSM,,,,13k,,,
ex01_default_emphasis_00181.wav,All_combo,filters→bitcrush→only_codec,10,48000,2026-09-09 06:06:21,,,lowpass_bessel,,9702,8,2026-09-09 06:06:21,ALAW,,,,,64k,"{'cutoff_freq': 20, 'order': 2}",
ex01_default_00136.wav,All_combo,only_codec→bitcrush→filters,11,48000,2026-09-09 06:06:22,,,lowpass_cheby1,,7962,8,2026-09-09 06:06:22,MULAW,,,,,64k,,
ex01_default_00030.wav,All_combo,filters→only_codec→bitcrush,10,48000,2026-09-09 06:06:23,,,lowpass_bessel,,12753,8,2026-09-09 06:06:23,MULAW,,,,,64k,,
ex01_default_emphasis_00103.wav,All_combo,bitcrush→only_codec→filters,11,48000,2026-09-09 06:06:23,,,bandpass_cheby1,100,13528,5,2026-09-09 06:06:24,AAC,,,48k,,,,
ex01_default_00004.wav,All_combo,bitcrush→only_codec→filters,11,48000,2026-09-09 06:06:24,,,bandpass_ellip,100,14267,5,2026-09-09 06:06:24,ALAW,,,,,64k,"{'cutoff_freq': 20, 'order': 2}",
ex01_default_00265.wav,All_combo,bitcrush→filters→only_codec,12,48000,2026-09-09 06:06:24,,,bandpass_bessel,100,12975,5,2026-09-09 06:06:24,ALAW,,,,,64k,"{'cutoff_freq': 20, 'order': 2}",
ex01_default_00107.wav,All_combo,only_codec→bitcrush→filters,12,48000,2026-09-09 06:06:26,,,lowpass_bessel,,13102,8,2026-09-09 06:06:26,OPUS,16k,,,,,,
ex01_default_emphasis_00010.wav,All_combo,filters→only_codec→bitcrush,12,48000,2026-09-09 06:06:27,,,lowpass_bessel,,7222,8,2026-09-09 06:06:26,ALAW,,,,,64k,"{'cutoff_freq': 20, 'order': 2}",
ex01_default_00359.wav,All_combo,filters→only_codec→bitcrush,14,48000,2026-09-09 06:06:27,,,lowpass_butter,,5165,8,2026-09-09 06:06:27,MULAW,,,,,64k,,
ex01_default_00350.wav,All_combo,filters→only_codec→bitcrush,14,48000,2026-09-09 06:06:28,,,lowpass_bessel,,13413,8,2026-09-09 06:06:27,GSM,,,,13k,,,
ex01_default_00021.wav,All_combo,bitcrush→only_codec→filters,10,48000,2026-09-09 06:06:28,,,lowpass_butter,,15551,8,2026-09-09 06:06:29,MULAW,,,,,64k,,
ex01_default_emphasis_00069.wav,All_combo,filters→only_codec→bitcrush,14,48000,2026-09-09 06:06:29,,,bandpass_cheby1,100,15039,5,2026-09-09 06:06:29,GSM,,,,13.2k,,,
ex01_default_emphasis_00163.wav,All_combo,filters→bitcrush→only_codec,14,48000,2026-09-09 06:06:30,,,lowpass_bessel,,4818,8,2026-09-09 06:06:29,MULAW,,,,,64k,,
ex01_default_00330.wav,All_combo,filters→bitcrush→only_codec,11,48000,2026-09-09 06:06:30,,,lowpass_ellip,,11717,8,2026-09-09 06:06:30,OPUS,24k,,,,,,
ex01_default_00294.wav,All_combo,bitcrush→only_codec→filters,13,48000,2026-09-09 06:06:31,,,lowpass_cheby1,,11379,8,2026-09-09 06:06:31,ALAW,,,,,64k,"{'cutoff_freq': 20, 'order': 2}",
ex01_default_emphasis_00006.wav,All_combo,bitcrush→only_codec→filters,14,48000,2026-09-09 06:06:31,,,bandpass_cheby2,100,6467,5,2026-09-09 06:06:32,MULAW,,,,,64k,,
ex01_default_00223.wav,All_combo,filters→only_codec→bitcrush,12,48000,2026-09-09 06:06:33,,,lowpass_ellip,,15985,8,2026-09-09 06:06:32,MULAW,,,,,64k,,
ex01_default_00311.wav,All_combo,only_codec→filters→bitcrush,13,48000,2026-09-09 06:06:34,,,lowpass_ellip,,7828,8,2026-09-09 06:06:34,OPUS,16k,,,,,,
ex01_default_emphasis_00200.wav,All_combo,filters→only_codec→bitcrush,11,48000,2026-09-09 06:06:34,,,bandpass_ellip,100,6236,5,2026-09-09 06:06:34,MULAW,,,,,64k,,
ex01_default_emphasis_00085.wav,All_combo,bitcrush→only_codec→filters,12,48000,2026-09-09 06:06:34,,,lowpass_cheby1,,7362,8,2026-09-09 06:06:35,MP3,,16k,,,,,
ex01_default_00179.wav,All_combo,filters→only_codec→bitcrush,11,48000,2026-09-09 06:06:36,,,bandpass_cheby1,100,15797,5,2026-09-09 06:06:35,MULAW,,,,,64k,,
